Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,DebtToIncomeRatio,LoanPurpose,SavingsAccountBalance,CheckingAccountBalance,MonthlyIncome,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalIncome,CreditScore_Income,DebtToIncome_CreditScore,InterestRate_LoanDuration,LoanApproved
53,86634,621,0,4,28,22162,36,0,0,2,1306,0.209833838,2,7353,3017,7219.5,2,91832,1.96662,4.408313645828753,817.233252,97004,53799714,130.306813398,6.995962511999999,1
51,83030,649,0,1,31,13808,48,0,0,0,362,0.073595838,0,3049,1963,6919.166667,4,37241,1.84308,4.244587706715459,405.7292354,88042,53886470,47.763698862,8.647931904,1
44,73475,578,0,3,20,10656,36,0,0,0,829,0.256002397,1,8226,108,6122.916667,8,73185,2.06656,4.376050502450811,391.4141857,81809,42468550,147.969385466,6.89393448,1
18,84709,585,0,4,0,33776,60,0,0,3,311,0.210463952,3,858,4001,7059.083333,4,3661,2.46276,4.698790429461608,934.3670332,89568,49554765,123.12141192,13.247178900000002,1
44,65599,504,0,0,25,18301,72,0,0,3,347,0.128391531,1,2656,2232,5466.583333,7,122232,2.8130100000000002,4.8326317674741155,474.6595087,70487,33061896,64.709331624,16.815117456,1
33,129003,533,0,1,14,20434,72,0,0,0,191,0.441627527,1,1690,711,10750.25,4,7028,2.68934,5.510185459673749,619.5183287,131404,68758599,235.387471891,21.860743536,1
43,118114,615,0,3,24,10846,36,0,0,1,562,0.060587932,1,3980,3839,9842.833333,6,118392,1.8834600000000001,4.492083803759676,404.0651055,125933,72640110,37.26157818,7.264374084,1
51,152920,600,0,1,30,40588,72,0,0,0,436,0.340816185,2,2865,2251,12743.33333,3,6322,2.5558799999999997,5.07217816130309,1111.501829,158036,91752000,204.489711,18.523433736,1
39,99837,574,0,1,19,22914,36,0,0,0,340,0.337213237,0,5530,3334,8319.75,4,5557,2.20914,4.571903498544123,862.137506,108701,57306438,193.560398038,7.524828576,1
47,116404,598,0,1,24,21612,48,0,0,3,524,0.324837112,0,1678,2077,9700.333333,2,8293,2.17612,4.8073712255244025,694.0092487,120159,69609592,194.252592976,11.093192688,1
19,180014,591,0,1,0,15012,48,0,0,0,514,0.42489616,0,861,1701,15001.16667,2,58169,2.14512,4.647614732311618,469.7179096,182576,106388274,251.11363056,10.368154896,1
65,115344,636,0,2,41,29702,48,0,0,3,558,0.077230637,0,9371,5862,9612.0,4,60565,2.06702,4.401101339437664,893.8980419,130577,73358784,49.118685132,9.29745264,1
50,77953,638,0,1,28,18970,48,0,0,1,249,0.317116634,2,5278,1378,6496.083333,3,45482,1.9497,4.301586846734586,562.2486499,84609,49734014,202.320412492,8.881751712,1
25,57308,637,0,1,3,10356,48,0,0,3,374,0.154483789,0,2640,1145,4775.666667,5,90995,1.86856,4.318587905785871,307.7373195,61093,36505196,98.406173593,8.95209672,1
46,31379,626,0,4,24,13887,60,0,0,2,237,0.170410599,0,1075,522,2614.916667,4,122160,2.0588699999999998,4.185089807877484,348.9846793,32976,19643254,106.677034974,10.50898602,1
49,84652,547,0,1,28,18191,24,0,0,0,219,0.435794945,1,2193,1876,7054.333333,3,44473,2.19691,4.8791470975981035,960.0183434,88721,46304644,238.379834915,5.713458336,1
43,82017,534,0,4,21,5656,36,0,0,2,207,0.198171053,1,7407,315,6834.75,2,220245,2.23656,5.149481488460755,229.4447926,89739,43797078,105.823342302,9.546177456,1
28,108597,565,0,1,8,34810,48,0,0,0,318,0.202435869,0,23090,890,9049.75,6,96346,2.4731,5.150297399179974,1184.015514,132577,61357305,114.376265985,12.732270384,1
42,105733,679,0,2,19,20871,72,0,0,3,365,0.775409219,1,3413,525,8811.083333,3,150381,1.9637099999999998,4.329568754506619,484.8553413,109671,71792707,526.502859701,13.496519232,1
53,34498,565,0,3,33,10394,36,0,0,0,296,0.169383002,1,1254,4581,2874.833333,6,135326,2.12894,4.339108226352507,380.098654,40333,19491370,95.70139613,6.778029672,1
45,22745,628,0,1,22,13807,72,0,0,0,779,0.37053583,4,6240,353,1895.416667,4,658296,2.14807,4.347966260218678,322.0103923,29338,14283860,232.69650124,13.611463632,1
42,81300,503,0,3,19,20787,36,0,0,2,509,0.127048638,2,970,2215,6775.0,6,85349,2.5428699999999997,5.069078032542013,834.1535807,84485,40893900,63.90546491399999,9.250398756,1
45,89047,434,0,0,21,17194,60,0,0,0,371,0.202700275,3,1731,3063,7420.583333,3,263740,3.05194,5.691780424436628,581.8558907,93841,38646398,87.97191935000001,19.43781864,1
69,113852,652,0,0,45,30585,72,0,0,0,960,0.25280216,3,1815,1144,9487.666667,7,47763,2.19585,4.4741096767960435,732.910262,116811,74231504,164.82700832,14.412713328,1
18,76895,613,0,4,0,29483,36,0,0,3,191,0.238839645,0,4156,1703,6407.916667,5,3105,2.07983,4.2012518848552745,1060.719315,82754,47136635,146.408702385,6.354186263999999,1
50,77495,593,0,4,27,19283,96,0,0,3,507,0.268569551,3,2457,3171,6457.916667,3,13225,2.5778299999999996,4.808265737248722,442.3257653,83123,45954535,159.261743743,22.194642624,1
45,84989,615,0,4,20,17112,60,0,0,3,676,0.141080474,1,739,609,7082.416667,9,180361,2.14612,4.782649757195272,481.1548123,86337,52268235,86.76449151000001,13.72424322,1
53,98038,659,0,0,29,11789,60,0,0,2,532,0.213486329,4,1996,2267,8169.833333,6,9532,1.8728900000000002,4.310109952193796,303.076122,102301,64607042,140.687490811,11.14622868,1
58,62552,642,0,3,36,7475,24,0,0,0,478,0.301496228,3,1704,889,5212.666667,5,14445,1.6147500000000001,3.8786690887468076,362.5942416,65145,40158384,193.560578376,3.610577736,1
31,97398,541,0,0,7,7615,24,3,0,2,427,0.465948867,3,2609,278,8116.5,2,1499,2.12115,4.6680756099275005,394.2663788,100285,52692318,252.078337047,5.229823176,1
52,162578,627,0,4,29,22607,60,3,1,0,267,0.185428732,3,3159,331,13548.16667,3,43463,2.14107,4.788671339735063,636.41093,166068,101936406,116.263814964,13.75882392,1
39,84570,562,0,1,19,11681,120,3,2,0,534,0.377760488,2,1208,336,7047.5,4,280156,2.8568100000000003,5.004524402977769,266.1073764,86114,47528340,212.301394256,30.054317399999995,1
42,110946,599,0,0,21,19488,12,3,4,0,346,0.353099947,1,6530,1437,9245.5,3,1637,1.8498800000000002,4.625701989968658,1818.317538,118913,66456654,211.506868253,2.567654268,1
43,142326,644,0,1,24,13499,96,3,2,0,772,0.295469876,4,13247,856,11860.5,5,69623,2.26499,4.730695139194661,303.1952309,156429,91657944,190.282600144,21.48429744,1
36,128392,649,0,4,15,27330,48,3,3,3,313,0.478693573,0,7038,1286,10699.33333,6,180521,1.9783,4.872330038082396,887.0783547,136716,83326408,310.672128877,11.395008,1
53,127404,626,0,3,31,22839,60,3,0,1,181,0.257690262,0,1118,424,10617.0,8,11529,2.14839,4.896546252206753,656.7156407,128946,79754904,161.314104012,14.38569912,1
54,98703,630,0,3,31,7898,24,3,0,0,1337,0.094198021,3,9305,1340,8225.25,5,49544,1.67898,4.14353969451241,391.136354,109348,62182890,59.34475323,4.120541088,1
42,141760,614,0,3,22,28655,48,3,3,1,338,0.348225817,1,3187,389,11813.33333,6,34506,2.16655,4.42556447247128,865.6681439,145336,87040640,213.810651638,9.401098032,1
44,106261,606,0,4,21,14143,12,3,0,2,286,0.182043393,2,5873,6783,8855.083333,9,8586,1.7614299999999998,4.453273739621224,1308.990535,118917,64394166,110.318296158,2.37979764,1
41,94857,593,0,0,17,14258,120,3,1,3,514,0.355047852,1,2238,1726,7904.75,6,293942,2.72758,5.326850805119287,358.8712091,98821,56250201,210.543376236,34.050407400000005,1
34,80243,496,0,2,11,13176,48,3,2,3,530,0.384904112,2,3174,4430,6686.916667,5,630231,2.60176,4.891728130221466,429.0448038,87847,39800528,190.912439552,11.485921968,1
32,125180,607,0,0,11,11883,60,3,0,0,414,0.177173539,2,6029,535,10431.66667,9,9467,2.1338299999999997,4.547933178928644,319.3643608,131744,75984260,107.544338173,12.41021772,1
43,118652,659,0,4,21,37887,36,3,0,3,583,0.330050736,0,2621,6511,9887.666667,10,73167,1.93387,4.274861600098885,1374.927486,127784,78191668,217.503435024,6.578799011999999,1
52,110170,582,0,0,30,13356,48,3,3,3,612,0.585771455,0,6704,2066,9180.833333,8,27771,2.17356,4.763627577802446,425.8298741,118940,64118940,340.91898681000004,10.892230896,1
50,177708,591,0,0,28,22459,48,3,1,0,867,0.08318151,0,889,2015,14809.0,4,44091,2.2195899999999997,4.639497990084703,701.8153883,180612,105025428,49.16027241,10.331971968,1
28,96585,606,0,2,4,22423,36,3,2,3,333,0.63217204,2,2926,484,8048.75,5,111865,2.0442299999999998,4.346139275264887,820.6792427,99995,58530510,383.09625624,6.800013576,1
18,147286,540,0,1,0,31037,48,3,0,0,333,0.333406242,1,8032,2295,12273.83333,2,426705,2.5603700000000003,4.947626895795599,1020.099751,157613,79534440,180.03937068000002,11.749925712,1
26,45327,468,0,1,6,27824,48,3,0,2,236,0.320428752,3,3109,3317,3777.25,4,9761,2.88824,4.883957073930933,904.8543516,51753,21213036,149.960655936,11.449457616,1
49,127179,635,0,4,24,14504,108,3,3,1,1416,0.095766121,1,1425,688,10598.25,10,37745,2.42004,4.883808073624515,327.3608387,129292,80758665,60.811486835,25.759707804,1
80,111290,565,0,1,59,28390,24,3,1,1,167,0.035895771,3,946,2555,9274.166667,6,2450,2.2089,4.8109164303695815,1488.921528,114791,62878850,20.281110615,5.554780056,1
32,25750,606,0,3,12,30849,60,3,1,3,205,0.10787138,0,1281,1041,2145.833333,4,921916,2.32849,4.884069819320768,884.8531069,28072,15604500,65.37005628,14.3124828,1
29,80467,616,0,1,6,12902,84,3,2,0,281,0.053816268,1,2046,370,6705.583333,7,167246,2.29902,4.568869411572189,293.3371096,82883,49567672,33.150821088,17.534636868,1
22,74542,604,0,4,4,17445,12,3,2,0,277,0.290424126,3,1849,963,6211.833333,5,12654,1.8044499999999999,4.2667565316057114,1601.061698,77354,45023368,175.416172104,2.184625356,1
47,107421,594,0,1,24,26653,48,3,1,3,411,0.626180094,1,4364,845,8951.75,2,91716,2.24653,5.083129537991335,896.2429405,112630,63808074,371.950975836,12.402338832,1
19,86042,587,0,4,0,14580,60,3,1,1,252,0.138345205,0,10738,1724,7170.166667,3,65567,2.2608,4.636718300695007,398.5428957,98504,50506654,81.208635335,12.89949396,1
57,33405,628,0,0,35,11944,48,3,1,0,173,0.180069491,1,1787,1620,2783.75,7,41392,1.92944,4.414675514689613,360.2186218,36812,20978340,113.083640348,9.354892752,1
52,71917,634,0,1,32,25495,12,3,3,0,475,0.139695401,2,7956,219,5993.083333,3,44966,1.73495,4.303568902666715,2343.703997,80092,45595378,88.566884234,2.222484636,1
55,181803,587,0,1,34,55982,24,3,0,3,504,0.324509366,1,5229,3243,15150.25,5,42378,2.37482,4.900419308589827,2960.224013,190275,106718361,190.486997842,5.763386256,1
59,80018,515,0,1,37,13305,72,3,1,0,616,0.571991653,1,2160,191,6668.166667,4,155149,2.70805,5.483035217833276,400.8161433,82369,41209270,294.575701295,21.645846144,1
42,49819,488,0,2,19,17659,84,3,4,1,595,0.302993514,0,21363,2600,4151.583333,5,40587,2.98659,5.072294470947049,455.2324799,73782,24311672,147.86083483200002,21.611663808,1
64,46743,637,0,3,38,10920,60,3,4,3,450,0.118000391,3,4147,2123,3895.25,7,299774,1.9742000000000002,4.532303432031002,292.6148886,53013,29775291,75.166249067,12.32506464,1
35,38655,503,0,1,14,17469,72,3,0,3,251,0.300319726,1,3784,901,3221.25,6,612330,2.8096900000000002,5.792411078298914,566.1771268,43340,19443465,151.060822178,24.157458792,1
48,129767,528,0,3,25,38812,12,3,0,0,882,0.169410272,0,6207,1097,10813.91667,9,231705,2.39812,5.216811056574696,3730.702336,137071,68516976,89.448623616,3.265814112,1
53,148638,558,0,4,30,19522,48,3,0,2,615,0.343095417,3,1110,1832,12386.5,3,9094,2.35522,5.004326937760961,647.7648782,151580,82940004,191.447242686,12.020778288,1
47,73619,581,0,4,25,25100,84,3,1,0,356,0.203554137,3,1987,470,6134.916667,5,160839,2.596,4.757036987453429,597.7838729,76076,42772639,118.264953597,19.008696756,1
26,102905,424,0,0,6,24798,72,3,3,2,438,0.158418583,3,942,365,8575.416667,10,119417,3.27798,5.636985550806388,774.641013,104212,43631720,67.169479192,22.878436392,1
30,51008,539,0,0,10,7232,60,3,2,0,420,0.031375662,1,833,2759,4250.666667,7,105051,2.42732,5.068145548423012,215.1875611,54600,27493312,16.911481818,15.411659579999998,1
58,38252,562,0,1,36,6975,36,3,1,0,333,0.076186516,1,10780,260,3187.666667,6,3403,2.10975,4.6685136928148765,265.6393349,49292,21497624,42.816821992,7.846207236000001,1
23,56727,592,0,4,0,10309,24,3,1,0,339,0.383560494,0,1270,3888,4727.25,10,35196,1.89309,4.0464102980296,506.6020884,61885,33582384,227.067812448,3.929624712,1
28,92565,542,0,2,7,13086,36,3,0,0,226,0.367540222,2,3203,1731,7713.75,2,20018,2.27086,5.1273913445337875,529.2677,97499,50170230,199.20680032400003,9.46445112,1
48,115106,528,0,0,24,20723,96,3,1,0,341,0.358405558,3,4912,1275,9592.166667,4,52219,2.91723,5.358044335389546,552.91745,121293,60775968,189.238134624,27.560293536,1
49,69704,573,0,4,26,26040,48,3,5,0,357,0.039488978,1,382,1268,5808.666667,6,116234,2.3454,4.755769149149273,829.1704187,71354,39940392,22.627184394,10.856323296,1
48,68832,547,0,3,28,9833,36,3,3,1,479,0.495116561,2,5485,2076,5736.0,8,4520,2.21333,4.444241566341775,364.1845926,76393,37651104,270.82875886700003,7.110461916,1
43,56759,622,0,1,22,12292,60,3,2,2,260,0.261039179,0,570,2228,4729.916667,4,102177,2.06292,4.447785482686862,324.1790418,59557,35304098,162.366369338,11.86967742,1
60,124032,626,0,3,37,17228,60,3,4,3,314,0.272281125,1,1152,1826,10336.0,4,1555,2.09228,4.371786625625729,447.9711107,127010,77644032,170.44798425000002,11.46751098,1
40,47911,590,0,1,18,6967,24,3,0,0,940,0.477462979,1,4571,312,3992.583333,7,297176,1.86967,4.204412860317121,346.735171,52794,28267490,281.70315761,4.242501,1
42,253770,669,0,4,20,25831,48,3,0,3,1011,0.149683986,4,9429,1043,21147.5,8,74576,1.86331,4.728606560076657,818.8864035,264242,169772130,100.138586634,10.7326656,1
32,97386,536,0,0,11,18203,60,0,1,3,365,0.154312644,3,5940,595,8115.5,5,247795,2.5520300000000002,4.703624549217337,504.0321202,103921,52198896,82.71157718399999,13.27445034,1
24,102472,438,0,3,4,27374,48,0,2,1,267,0.277924915,4,1091,1320,8539.333333,5,136512,3.03374,5.200746196460657,939.1864528,104883,44882736,121.73111277,12.98292528,1
41,41344,517,0,3,18,10944,36,0,2,0,155,0.512040543,4,2140,254,3445.333333,6,94632,2.37444,4.620567757321604,414.2832323,43738,21374848,264.724960731,7.685872703999999,1
47,105600,634,0,0,25,6684,60,0,2,3,278,0.260558191,1,2479,868,8800.0,7,7973,1.94684,4.408597770266641,174.9931198,108947,66950400,165.193893094,11.66144058,1
24,141563,541,0,0,0,8322,72,0,0,0,574,0.35765863,1,4809,1722,11796.91667,3,170699,2.52822,4.9868055105448015,223.4987646,148094,76585583,193.49331883,17.905125024,1
49,31916,574,0,3,26,9659,60,0,1,0,311,0.129431407,2,345,93,2659.666667,7,9998,2.27659,4.337805574250649,249.5858394,32354,18319784,74.293627618,11.28993432,1
31,55181,576,0,1,11,30710,60,0,0,2,284,0.50523118,1,1951,369,4598.416667,2,195098,2.4771,4.451606451608228,810.499904,57501,31784256,291.01315968,11.89008,1
23,106482,563,0,4,2,23196,36,0,4,3,352,0.292684734,3,621,1953,8873.5,3,8083,2.26696,4.457946376976735,860.5495787,109056,59949366,164.781505242,7.154382924,1
64,300000,568,0,1,40,27514,120,0,0,0,480,0.57823236,3,4262,1696,25000.0,4,15729,2.98514,5.625034391005979,758.8818351,305958,170400000,328.43598048,37.96921428,1
42,205632,604,0,4,20,16439,48,0,0,0,323,0.213821904,4,2939,841,17136.0,3,60440,2.0943899999999998,4.718149435954736,520.2599612,209412,124201728,129.148430016,10.685248368,1
47,105260,563,0,1,26,26930,60,0,0,1,438,0.283940503,3,5751,1271,8771.666667,11,10210,2.5042999999999997,4.932677264934327,779.9086701,112282,59261380,159.858503189,14.598783,1
44,105888,509,0,3,25,40472,72,0,0,0,212,0.249579409,1,16946,245,8824.0,6,142545,3.00972,4.9540050767030905,1078.859071,123079,53896992,127.035919181,17.670359736,1
45,87584,537,0,3,24,11577,24,0,4,0,586,0.209282397,3,1543,8157,7298.666667,4,2993,2.18077,4.838742264266614,608.7046124,97284,47032608,112.384647189,5.619222408000001,1
42,119169,595,0,4,23,14430,36,0,1,0,158,0.077368057,4,361,474,9930.75,7,1006,2.0193,4.626613070054594,546.6605221,120004,70905555,46.033993915,7.70599746,1
65,113218,632,0,0,43,14964,24,0,4,0,318,0.164578869,2,1296,3433,9434.833333,0,30988,1.73964,4.022065974098386,733.9502604,117947,71553776,104.013845208,3.882483528,1
48,65406,603,0,1,26,12650,48,0,5,0,303,0.140971576,2,737,370,5450.5,1,60741,2.0615,4.437364769770454,382.85921,66513,39439818,85.005860328,9.451298928,1
30,117723,589,0,0,11,36803,24,0,2,3,349,0.174616493,3,10543,643,5470.833333,7,294101,2.17303,4.531936054270845,1882.813079,128909,69338847,102.849114377,4.929226656,1
27,78405,512,0,0,2,15882,72,0,4,0,425,0.418591097,3,13275,1154,6533.75,4,19886,2.7488200000000003,4.832869706499442,411.9417104,92834,40143360,214.318641664,16.816773312000002,1
44,50349,626,0,0,21,12652,24,0,3,3,248,0.484075455,2,430,796,4195.75,4,40110,1.74652,4.215511605961962,630.2378916,51575,31518474,303.03123483,4.264929144,1
59,117156,594,0,0,41,37370,48,0,3,1,632,0.128432122,3,567,4525,9763.0,3,240553,2.3537,4.827311404912676,1203.974454,122248,69590664,76.28868046800001,11.185408992,1
30,104436,571,0,3,7,29134,24,0,2,3,261,0.106514661,2,1378,8011,8703.0,4,201601,2.18634,4.459365380858581,1481.175455,113825,59632956,60.819871431,4.772625504,1
41,95263,668,0,2,16,38989,60,0,0,0,812,0.449301306,1,10907,2770,7938.583333,5,76809,2.0998900000000003,4.409886891973534,1021.012114,108940,63635684,300.133272408,11.66826144,1
43,300000,568,0,3,21,13967,60,0,1,2,312,0.085126296,0,1210,1419,25000.0,3,7973,2.34967,4.909928400699953,402.673316,302629,170400000,48.351736128,14.46443814,1
33,66027,563,0,0,10,15467,48,0,1,2,632,0.116803966,2,11006,431,5502.25,5,1893,2.28967,4.881801880453569,502.8170597,77464,37173201,65.760632858,11.439355008,1
33,210942,529,0,0,10,7098,120,0,1,2,517,0.24336657,4,5627,374,17578.5,3,4951,2.97598,5.574850347767194,192.7968244,216943,111588318,128.74091553,37.29474768,1
28,75521,595,0,1,3,27060,36,0,4,0,554,0.554213202,1,568,125,6293.416667,6,365967,2.1456,4.367241451992321,992.9081649,76214,44934995,329.75685519,6.866207244,1
44,71070,502,0,1,23,18538,48,0,0,0,218,0.318049958,0,2540,559,5922.5,2,34703,2.62538,5.008564814395438,615.5534873,74169,35677140,159.661078916,12.04114632,1
39,229540,635,0,1,15,11463,60,0,3,1,892,0.404836495,1,4047,1760,10416.66667,3,1559,1.98963,4.216560541484018,289.710874,235347,145757900,257.071174325,10.66762968,1
40,111434,668,0,4,19,31096,120,0,5,2,754,0.446652056,2,1917,721,9286.166667,6,8730,2.5209599999999996,4.891243052640096,683.965972,114072,74437912,298.36357340800004,28.70911032,1
30,76093,605,0,4,9,11976,60,0,0,0,339,0.124042816,0,1769,110,6341.083333,5,1673,2.1447599999999998,4.734009864797494,333.5676925,77972,46036265,75.04590368,13.44650964,1
34,183837,628,0,1,16,15835,24,0,1,0,330,0.077849375,2,5364,1965,15319.75,5,220354,1.7683499999999999,3.99100299423591,774.7869991,191166,115449636,48.8894075,3.822745176,1
59,67405,576,0,1,39,18624,48,0,0,3,409,0.12684929,4,447,898,5617.083333,7,3330,2.25624,4.386541051899549,559.2383495,68750,38825280,73.06519104,9.236036352,1
40,96771,605,0,1,18,19887,48,0,0,2,274,0.108512098,4,1050,1447,4039.833333,6,209701,2.12387,4.511645320722807,608.9358549,99268,58546455,65.64981929,9.77037288,1
46,119717,642,0,4,21,13872,36,0,0,3,693,0.070100598,3,2304,707,9976.416667,5,80886,1.77872,4.182293079161239,497.9750656,122728,76858314,45.004583916,6.296967144,1
30,33947,525,0,2,9,10444,84,0,0,2,90,0.247703383,4,1442,1307,2828.916667,5,76333,2.7294400000000003,5.365584283188552,290.1714039,36696,17822175,130.044276075,24.183175548,1
38,66470,540,0,4,13,6900,72,0,4,0,303,0.254498135,3,805,1577,5539.166667,2,1590,2.519,5.021599466305532,186.7840658,68852,35893800,137.4289929,18.155852064,1
58,105476,624,0,1,33,14944,48,2,1,0,347,0.385815295,2,8391,1045,8789.666667,3,209639,1.97944,4.4992205324922665,456.6882488,114912,65817024,240.74874408,9.716632992,1
49,64495,588,0,4,28,29630,48,2,2,2,218,0.385738847,1,3803,2283,5374.583333,4,60185,2.3063000000000002,4.446957364311018,898.1102165,70581,37923060,226.814442036,9.492206304,1
55,105957,638,0,0,32,19920,72,2,2,1,252,0.143546343,2,3490,561,8829.75,9,3720,2.1592000000000002,4.627524165252948,493.606857,110008,67600566,91.582566834,15.418065528,1
38,173277,599,0,3,16,39114,72,2,2,3,372,0.037766317,1,1640,202,14439.75,5,1473,2.5461400000000003,4.577673448379646,958.6707871,175119,103792923,22.622023883,15.087667824,1
42,80380,572,0,0,19,9399,48,2,2,1,328,0.125242339,0,938,116,6698.333333,5,4593,2.18399,4.676410247187473,295.456626,81434,45977360,71.638617908,10.497030144,1
52,60084,552,0,3,33,19529,48,2,3,3,331,0.263724286,4,1994,3153,5007.0,7,1570692,2.38529,4.874700401050305,634.1220346,65231,33166368,145.575805872,11.40609792,1
28,64797,530,0,3,9,8475,84,2,4,0,539,0.181968892,1,4231,1542,5399.75,11,129505,2.68475,5.057838392040615,217.6783632,70570,34342410,96.44351276,21.488652528,1
39,161368,595,0,3,15,23044,36,2,3,3,815,0.315315813,4,1779,1495,13447.33333,6,196592,2.10544,5.026457997437161,919.4616738,164642,96013960,187.612908735,9.0955008,1
